timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
0,0,0,0,0,0,0,0,0
1,0,0,0,33,0,0,0,0
2,0,0,0,33,0,0,0,0
3,0,0,0,87,0,0,0,0
4,4,71,45,100,0,0,70,100
5,4,71,45,100,0,0,70,100
6,70,100,87,100,75,47,87,75
7,70,100,87,100,75,47,87,75
8,94,72,100,92,100,100,2,100
9,94,72,100,92,100,100,2,100
10,100,100,100,92,100,100,10,30
11,100,100,100,92,100,100,10,30
12,100,100,100,100,100,100,100,100
13,100,100,100,100,100,100,100,100
14,100,100,100,85,100,100,100,100
15,100,100,100,0,100,100,100,100
16,100,100,100,0,100,100,100,100
17,100,100,100,70,75,100,77,100
18,100,100,100,100,95,100,0,26
19,100,100,100,100,95,100,0,26
20,100,87,100,100,100,100,92,92
21,100,100,100,100,85,100,45,55
22,100,100,100,100,85,100,45,55
23,100,100,100,60,100,100,100,5
24,100,25,100,0,100,100,70,5
25,100,25,100,0,100,100,70,5
26,100,0,100,0,79,26,100,0
27,100,45,100,0,100,0,100,10
28,100,45,100,0,100,0,100,10
29,77,79,100,0,77,0,100,100
30,0,0,35,0,0,0,100,100
31,0,0,35,0,0,0,100,100
32,0,0,0,0,15,45,100,55
33,0,0,0,0,100,100,100,0
34,0,0,0,0,100,100,100,0
35,2,58,2,33,100,100,10,61
36,0,100,5,100,100,76,0,100
37,0,100,5,100,100,76,0,100
38,7,100,10,20,60,0,42,23
39,7,100,10,20,60,0,42,23
40,35,100,10,13,80,65,77,2
41,100,5,5,100,66,100,84,0
42,100,5,5,100,66,100,84,0
43,12,32,5,100,0,100,100,90
44,12,32,5,100,0,100,100,90
45,62,100,65,100,0,100,100,100
46,62,100,65,100,0,100,100,100
47,33,100,100,100,42,100,100,100
48,5,100,100,100,100,100,100,100
49,5,100,100,100,100,100,100,100
50,64,100,87,100,100,77,100,100
51,100,47,71,100,100,100,0,100
52,100,47,71,100,100,100,0,100
53,73,100,100,100,100,100,0,100
54,73,100,100,100,100,100,0,100
55,2,100,90,100,100,100,0,100
56,2,100,90,100,100,100,0,100
57,25,10,2,100,100,100,70,100
58,25,10,2,100,100,100,70,100
59,100,0,0,100,100,30,100,100
60,100,0,0,52,100,0,100,100
61,100,0,0,52,100,0,100,100
62,50,52,42,0,32,80,20,55
63,50,52,42,0,32,80,20,55
64,0,42,100,0,0,100,2,2
65,0,0,100,0,15,100,0,0
66,0,0,100,0,15,100,0,0
67,0,0,100,0,100,100,0,39
68,0,0,20,0,5,100,4,100
69,0,0,20,0,5,100,4,100
70,4,2,97,0,0,22,2,100
71,4,2,97,0,0,22,2,100
72,0,87,0,0,0,0,30,63
73,0,21,0,16,0,0,100,0
74,0,21,0,16,0,0,100,0
75,82,0,0,100,2,0,100,43
76,100,63,0,100,35,38,100,100
77,100,63,0,100,35,38,100,100
78,100,100,92,100,100,75,100,5
79,100,100,42,100,100,57,100,0
80,100,100,42,100,100,57,100,0
81,100,100,94,100,100,100,100,35
82,100,100,5,100,100,100,100,100
83,100,100,5,100,100,100,100,100
84,100,100,5,100,100,100,100,100
85,100,100,100,100,100,95,100,100
86,100,100,100,100,100,95,100,100
87,100,65,100,100,42,0,100,100
88,100,65,100,100,42,0,100,100
89,100,82,100,69,77,0,100,100
90,100,21,42,0,100,0,100,100
91,100,21,42,0,100,0,100,100
92,100,70,0,0,100,0,100,100
93,100,100,0,20,100,0,100,100
94,100,100,0,20,100,0,100,100
95,100,100,2,100,100,40,100,5
96,100,100,0,100,100,100,52,45
97,100,100,0,100,100,100,52,45
98,100,100,0,53,100,100,100,79
99,100,80,5,0,100,47,100,0
100,100,80,5,0,100,47,100,0
101,100,10,5,28,100,80,95,0
102,100,100,100,100,100,100,0,100
103,100,100,100,100,100,100,0,100
104,100,55,100,17,90,100,0,100
105,100,0,100,0,0,100,10,100
106,40,45,100,0,0,100,100,100
107,40,45,100,0,0,100,100,100
108,38,72,100,85,0,100,100,100
109,100,100,100,100,5,100,100,100
110,100,100,100,100,63,15,100,100
111,100,100,100,100,63,15,100,100
112,95,100,100,100,67,2,100,10
113,0,100,100,100,10,66,100,5
114,0,100,100,100,100,100,100,90
115,0,100,100,100,100,100,100,90
116,0,30,100,100,100,100,100,74
117,89,100,100,100,100,100,100,21
118,89,100,100,100,100,100,100,21
119,100,77,100,58,100,100,76,90
120,95,100,100,60,100,100,15,0
121,95,100,100,60,100,100,15,0
122,0,100,100,100,100,100,100,5
123,0,100,85,100,100,100,100,0
124,0,100,85,100,100,100,100,0
125,0,100,0,100,97,100,100,55
126,0,100,0,100,97,100,100,55
127,0,100,75,100,0,80,100,100
128,45,100,100,100,0,0,100,100
129,100,65,100,100,0,94,100,40
130,100,65,100,100,0,94,100,40
131,100,0,53,100,40,67,100,72
132,100,0,0,100,100,65,100,100
133,100,0,0,100,100,65,100,100
134,100,17,2,100,7,62,55,100
135,100,100,73,100,0,0,0,36
136,100,100,73,100,0,0,0,36
137,37,100,100,100,58,17,0,60
138,37,100,100,100,58,17,0,60
139,0,100,100,100,100,100,2,56
140,0,100,100,100,100,100,2,56
141,2,100,100,37,100,100,35,41
142,10,100,100,5,100,100,100,100
143,0,100,100,0,100,100,63,100
144,0,100,100,0,100,100,63,100
145,64,100,100,2,100,100,95,92
146,100,100,100,95,50,100,0,0
147,100,100,100,95,50,100,0,0
148,100,100,100,71,31,100,0,76
149,100,100,100,50,100,100,40,80
150,100,100,100,50,100,100,40,80
151,42,100,100,92,100,87,100,2
152,0,100,100,0,100,0,100,9
153,0,100,100,0,100,0,100,9
154,15,41,100,0,75,0,100,7
155,15,41,100,0,75,0,100,7
156,100,25,60,75,0,0,100,90
157,100,100,0,100,0,0,100,0
158,100,100,0,100,0,0,100,0
159,69,19,2,100,0,0,35,0
160,0,0,0,100,0,0,0,5
161,0,0,0,100,0,0,0,100
162,0,0,0,100,0,0,0,100
163,2,69,2,100,0,0,42,62
164,80,85,85,100,10,0,100,0
165,100,0,100,100,100,50,100,5
166,100,0,100,100,100,50,100,5
167,25,0,100,2,100,68,100,2
168,4,50,100,0,100,10,100,0
169,4,50,100,0,100,10,100,0
170,69,100,100,0,100,100,100,0
171,100,100,100,0,100,100,100,5
172,100,100,100,40,100,100,35,33
173,100,100,100,40,100,100,35,33
174,78,100,100,76,100,100,100,100
175,100,100,100,0,35,100,100,100
176,100,100,100,0,35,100,100,100
177,100,90,61,65,0,100,100,100
178,100,0,100,95,0,100,100,100
179,100,0,100,95,0,100,100,100
180,100,40,100,0,80,100,100,100
181,100,40,100,0,80,100,100,100
182,100,100,100,50,100,100,100,100
183,100,100,100,50,100,100,100,100
184,100,100,42,100,100,100,100,100
185,100,100,0,100,100,100,100,100
186,45,60,0,100,100,100,100,100
187,100,0,4,100,100,100,100,100
188,100,0,4,100,100,100,100,100
189,100,0,0,72,55,97,100,45
190,100,0,0,100,0,42,35,0
191,100,0,0,100,0,100,0,42
192,100,0,0,100,0,100,0,42
193,47,0,0,100,41,100,0,100
194,60,0,0,55,100,100,0,100
195,60,0,0,55,100,100,0,100
196,100,82,0,0,20,100,0,44
197,100,100,0,0,0,100,0,60
198,100,100,0,0,0,100,0,100
199,100,100,0,0,0,100,0,100
200,46,0,0,0,0,100,0,100
201,65,0,0,0,0,100,0,100
202,100,0,5,0,0,30,0,100
203,100,0,5,0,0,30,0,100
204,17,0,2,0,0,0,0,7
205,0,0,0,0,0,0,0,4
206,0,0,0,0,0,0,0,4
207,0,0,0,0,0,0,0,0
